we_vote_id,ballot_item_display_name,state_code,party,twitter_description,candidate_ultimate_election_date,contest_office_name,district_name,google_civic_election_id,state_code_2
wv87cand2304681,"Matthew J. ""Matt"" Lang",va,Republican,,20231107,VA State Senator - District 38,Virginia State Senate district 38,1000337,va
wv87cand2304682,Jennifer B. Boysko,va,Democrat,,20231107,VA State Senator - District 38,Virginia State Senate district 38,1000337,va
wv87cand2304683,Brian R. Murphy,va,Nonpartisan,,20231107,Fairfax County Supervisor - District Providence,Fairfax County Supervisor District Providence,1000337,va
wv87cand2304684,Dalia A. Palchik,va,Nonpartisan,,20231107,Fairfax County Supervisor - District Providence,Fairfax County Supervisor District Providence,1000337,va
wv87cand2304685,"Kenneth D. ""Ken"" Reid",va,Republican,,20231107,VA State Senator - District 37,Virginia State Senate district 37,1000337,va
wv87cand2304686,"William R. ""Bill"" DeSteph",va,Republican,,20231107,VA State Senator - District 20,Virginia State Senate district 20,1000337,va
wv87cand2304687,Victoria A. Luevanos,va,Democrat,,20231107,VA State Senator - District 20,Virginia State Senate district 20,1000337,va
wv87cand2304688,Anne Ferrell Tata,va,Republican,,20231107,VA State Delegate - District 99,Virginia State House district 99,1000337,va
wv87cand2304689,Cat A. Porterfield,va,Democrat,,20231107,VA State Delegate - District 99,Virginia State House district 99,1000337,va
wv87cand2304690,Jonathan A. Nateghi-Asli,va,Nonpartisan,,20231107,Shenandoah County School Board Member - District 2,Shenandoah County,1000337,va
wv87cand2304691,"Thomas ""Tom"" Streett",va,Nonpartisan,,20231107,Shenandoah County School Board Member - District 2,Shenandoah County,1000337,va
wv87cand2304692,Michael D. Rickard,va,Nonpartisan,,20231107,Shenandoah County School Board Member - District 6,Shenandoah County,1000337,va
wv87cand2304693,C. Todd Gilbert,va,Republican,,20231107,VA State Delegate - District 33,Virginia State House district 33,1000337,va
wv87cand2304694,Bob W. Smith,va,Democrat,,20231107,VA State Delegate - District 33,Virginia State House district 33,1000337,va
wv87cand2304695,Timothy C. Carter,va,Nonpartisan,,20231107,Shenandoah County Sheriff,Shenandoah County,1000337,va
wv87cand2304696,Gloria E. Carlineo,va,Nonpartisan,,20231107,Shenandoah County School Board Member - District 3,Shenandoah County,1000337,va
wv87cand2304697,Joy W. Bauserman,va,Nonpartisan,,20231107,Shenandoah County School Board Member - District 3,Shenandoah County,1000337,va
wv87cand2304698,Karla S. Ortts,va,Nonpartisan,,20231107,Shenandoah County Clerk of the Circuit Court,Shenandoah County,1000337,va
wv87cand2304699,"Melissa D. ""Missy"" Hockman",va,Nonpartisan,,20231107,Shenandoah County Commissioner of Revenue,Shenandoah County,1000337,va
wv87cand2304700,"Elizabeth H. ""Liz"" Cooper",va,Nonpartisan,,20231107,Shenandoah County Commonwealth's Attorney,Shenandoah County,1000337,va
wv87cand2304701,Amanda McDonald Wiseley,va,Nonpartisan,,20231107,Shenandoah County Commonwealth's Attorney,Shenandoah County,1000337,va
wv87cand2304702,Cindy A. George,va,Nonpartisan,,20231107,Shenandoah County Treasurer,Shenandoah County,1000337,va
wv87cand2304703,Timothy F. Taylor,va,Nonpartisan,,20231107,Shenandoah County Supervisor - District 6,Shenandoah County Board of Supervisors District 6,1000337,va
wv87cand2304704,Steven A. Baker,va,Nonpartisan,,20231107,Shenandoah County Supervisor - District 2,Shenandoah County Board of Supervisors District 2,1000337,va
wv87cand2304705,David E. Ferguson,va,Nonpartisan,,20231107,Shenandoah County Supervisor - District 3,Shenandoah County Board of Supervisors District 3,1000337,va
wv87cand2304706,"Frank M. Ruff, Jr.",va,Republican,,20231107,VA State Senator - District 9,Virginia State Senate district 9,1000337,va
wv87cand2304707,"D.W. ""Danny"" Marshall III",va,Republican,,20231107,VA State Delegate - District 49,Virginia State House district 49,1000337,va
wv87cand2304708,"Robert B. ""Bob"" Weir",va,Nonpartisan,,20231107,Prince William County Supervisor - District Gainesville,Prince William County Board of Supervisors Gainesville Council District,1000337,va
wv87cand2304709,"R. M. Jessie, Jr.",va,Nonpartisan,,20231107,Prince William County School Board Member - District Occoquan,Prince William County,1000337,va
wv87cand2304710,Ryan Wilson Kirkpatrick,va,Nonpartisan,,20231107,Prince William County School Board Member - District Occoquan,Prince William County,1000337,va
wv87cand2304711,Jennifer T. Wall,va,Nonpartisan,,20231107,Prince William County School Board Member - District Gainesville,Prince William County,1000337,va
wv87cand2304712,Lisa A. Zargarpur,va,Nonpartisan,,20231107,Prince William County School Board Member - District Coles,Prince William County,1000337,va
wv87cand2304713,Stephen D. Spiker,va,Nonpartisan,,20231107,Prince William County School Board Member - District Coles,Prince William County,1000337,va
wv87cand2304714,Justin D. Wilk,va,Nonpartisan,,20231107,Prince William County School Board Member - District Potomac,Prince William County,1000337,va
wv87cand2304715,Mario R. Beckles,va,Nonpartisan,,20231107,Prince William County School Board Member - District Potomac,Prince William County,1000337,va
wv87cand2304716,Jaylen K. Custis,va,Nonpartisan,,20231107,Prince William County School Board Member - District Woodbridge,Prince William County,1000337,va
wv87cand2304717,Loree Y. Williams,va,Nonpartisan,,20231107,Prince William County School Board Member - District Woodbridge,Prince William County,1000337,va
wv87cand2304718,Shantell E. Rock,va,Nonpartisan,,20231107,Prince William County School Board Member - District Woodbridge,Prince William County,1000337,va
wv87cand2304719,Michael C. Petko,va,Nonpartisan,,20231107,Prince William County School Board Member - District Neabsco,Prince William County,1000337,va
wv87cand2304720,Padreus D. Pratter,va,Nonpartisan,,20231107,Prince William County School Board Member - District Neabsco,Prince William County,1000337,va
wv87cand2304721,Tracy L. Blake,va,Nonpartisan,,20231107,Prince William County School Board Member - District Neabsco,Prince William County,1000337,va
wv87cand2304722,Babur B. Lateef,va,Nonpartisan,,20231107,Prince William County School Board Member - Chair,Prince William County,1000337,va
wv87cand2304723,"Caroline M. ""Carrie"" Rist",va,Nonpartisan,,20231107,Prince William County School Board Member - Chair,Prince William County,1000337,va
wv87cand2304724,Kimberly B. Mehlman-Orozco,va,Nonpartisan,,20231107,Prince William County School Board Member - Chair,Prince William County,1000337,va
wv87cand2304725,Adele E. Jackson,va,Nonpartisan,,20231107,Prince William County School Board Member - District Brentsville,Prince William County,1000337,va
wv87cand2304726,Erica C. Tredinnick,va,Nonpartisan,,20231107,Prince William County School Board Member - District Brentsville,Prince William County,1000337,va
wv87cand2304727,Yesenia Lassiter,va,Nonpartisan,,20231107,Prince William County School Board Member - District Brentsville,Prince William County,1000337,va
wv87cand2304728,Deshundra L. Jefferson,va,Nonpartisan,,20231107,Prince William County Supervisor - At-Large,Prince William County,1000337,va
wv87cand2304729,Jeanine M. Lawson,va,Nonpartisan,,20231107,Prince William County Supervisor - At-Large,Prince William County,1000337,va
wv87cand2304730,Douglass Hayden Fisher,va,Republican,,20231107,VA State Senator - District 15,Virginia State Senate district 15,1000337,va
wv87cand2304731,Ghazala F. Hashmi,va,Democrat,,20231107,VA State Senator - District 15,Virginia State Senate district 15,1000337,va
wv87cand2304732,Duc M. Truong,va,Republican,,20231107,VA State Delegate - District 76,Virginia State House district 76,1000337,va
wv87cand2304733,Debra D. Gardner,va,Democrat,,20231107,VA State Delegate - District 76,Virginia State House district 76,1000337,va
wv87cand2304734,Jenefer S. Hughes,va,Nonpartisan,,20231107,Chesterfield County Commissioner of Revenue,Chesterfield County,1000337,va
wv87cand2304735,Rick A. Ferrell,va,Nonpartisan,,20231107,Chesterfield County Commissioner of Revenue,Chesterfield County,1000337,va
wv87cand2304736,Charletta H. Barringer-Brown,va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Dale,Chesterfield County,1000337,va
wv87cand2304737,Dominique R. Chatters,va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Dale,Chesterfield County,1000337,va
wv87cand2304738,"Dorothy L. ""Dot"" Heffron",va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Clover Hill,Chesterfield County,1000337,va
wv87cand2304739,"Mirelys M. ""Millie"" Corsoro",va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Clover Hill,Chesterfield County,1000337,va
wv87cand2304740,Rebecca R. Longnaker,va,Nonpartisan,,20231107,Chesterfield County Treasurer,Chesterfield County,1000337,va
wv87cand2304741,Lauranett L. Lee,va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Midlothian,Chesterfield County,1000337,va
wv87cand2304742,Lisa Martin Hudgins,va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Midlothian,Chesterfield County,1000337,va
wv87cand2304743,Erin B. Barr,va,Nonpartisan,,20231107,Chesterfield County Commonwealth's Attorney,Chesterfield County,1000337,va
wv87cand2304744,Stacey T. Davenport,va,Nonpartisan,,20231107,Chesterfield County Commonwealth's Attorney,Chesterfield County,1000337,va
wv87cand2304745,Steven A. Paranto,va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Matoaca,Chesterfield County,1000337,va
wv87cand2304746,Traci N. Franssen,va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Matoaca,Chesterfield County,1000337,va
wv87cand2304747,Celvin Anthony Richardson,va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Matoaca,Chesterfield County,1000337,va
wv87cand2304748,Karl S. Leonard,va,Nonpartisan,,20231107,Chesterfield County Sheriff,Chesterfield County,1000337,va
wv87cand2304749,Ann Crawley Coker,va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Bermuda,Chesterfield County,1000337,va
wv87cand2304750,Antonia C. Saunders,va,Nonpartisan,,20231107,Chesterfield County School Board Member - District Bermuda,Chesterfield County,1000337,va
wv87cand2304751,Amanda L. Pohl,va,Nonpartisan,,20231107,Chesterfield County Clerk of the Circuit Court,Chesterfield County,1000337,va
wv87cand2304752,Erica Giovanni Baez,va,Nonpartisan,,20231107,Chesterfield County Clerk of the Circuit Court,Chesterfield County,1000337,va
wv87cand2304753,"James M. ""Jim"" Holland",va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Dale,Chesterfield County Board of Supervisors District Dale,1000337,va
wv87cand2304754,Christopher M. Winslow,va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Clover Hill,Chesterfield County Board of Supervisors District Clover Hill,1000337,va
wv87cand2304755,Jessica L. Schneider,va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Clover Hill,Chesterfield County Board of Supervisors District Clover Hill,1000337,va
wv87cand2304756,Gregory E. Allen,va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Clover Hill,Chesterfield County Board of Supervisors District Clover Hill,1000337,va
wv87cand2304757,Kevin P. Carroll,va,Nonpartisan,,20231107,Pulaski County School Board Member - District Cloyd,Pulaski County,1000337,va
wv87cand2304758,"W. A. ""Chip"" Carbiener",va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Matoaca,Chesterfield County Board of Supervisors District Matoaca,1000337,va
wv87cand2304759,"C. James ""Jim"" Williams III",va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Midlothian,Chesterfield County Board of Supervisors District Midlothian,1000337,va
wv87cand2304760,Mark S. Miller,va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Midlothian,Chesterfield County Board of Supervisors District Midlothian,1000337,va
wv87cand2304761,Erin D. Phelan,va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Midlothian,Chesterfield County Board of Supervisors District Midlothian,1000337,va
wv87cand2304762,Jim A. Ingle,va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Bermuda,Chesterfield County Board of Supervisors District Bermuda,1000337,va
wv87cand2304763,Lindsey M. Dougherty,va,Nonpartisan,,20231107,Chesterfield County Supervisor - District Bermuda,Chesterfield County Board of Supervisors District Bermuda,1000337,va
wv87cand2304764,Michael A. Cherry,va,Republican,,20231107,VA State Delegate - District 74,Virginia State House district 74,1000337,va
wv87cand2304765,Natan D. McKenzie,va,Democrat,,20231107,VA State Senator - District 12,Virginia State Senate district 12,1000337,va
wv87cand2304766,Neil D. Whitmore,va,Nonpartisan,,20231107,Rockbridge County School Board Member - District Walkers Creek,Rockbridge County,1000337,va
wv87cand2304767,"Kathleen M. ""Kathy"" Burant",va,Nonpartisan,,20231107,Rockbridge County School Board Member - District Natural Bridge,Rockbridge County,1000337,va
wv87cand2304768,Brooke N. Tomlin,va,Nonpartisan,,20231107,Rockbridge County Commissioner of Revenue,Rockbridge County,1000337,va
wv87cand2304769,"Melissa A. ""Missy"" Whitesell",va,Nonpartisan,,20231107,Culpeper County Treasurer,Culpeper County,1000337,va
wv87cand2304770,Michele L. Clark,va,Nonpartisan,,20231107,Rockbridge County Treasurer,Rockbridge County,1000337,va
wv87cand2304771,Wendy B. Gilliam,va,Nonpartisan,,20231107,Rockbridge County Treasurer,Rockbridge County,1000337,va
wv87cand2304772,Anne P. Russek,va,Nonpartisan,,20231107,Rockbridge County School Board Member - District Buffalo,Rockbridge County,1000337,va
wv87cand2304773,Lenna P. Ojure,va,Nonpartisan,,20231107,Rockbridge County School Board Member - District Buffalo,Rockbridge County,1000337,va
wv87cand2304774,Leslie E. Ayers,va,Nonpartisan,,20231107,Rockbridge County Supervisor - District Buffalo,Rockbridge County Board of Supervisors District Buffalo,1000337,va
wv87cand2304775,Mack R. Smith,va,Nonpartisan,,20231107,Rockbridge County Supervisor - District Buffalo,Rockbridge County Board of Supervisors District Buffalo,1000337,va
wv87cand2304776,David B. McDaniel,va,Nonpartisan,,20231107,Rockbridge County Supervisor - District Natural Bridge,Rockbridge County Board of Supervisors District Natural Bridge,1000337,va
wv87cand2304777,"R. W. ""Bob"" Day",va,Nonpartisan,,20231107,Rockbridge County Supervisor - District South River,Rockbridge County Board of Supervisors District South River,1000337,va
wv87cand2304778,Larry D. Blocker,va,Nonpartisan,,20231107,Fauquier County School Board Member - District Scott,Fauquier County,1000337,va
wv87cand2304779,M. Clay Campbell,va,Nonpartisan,,20231107,Fauquier County School Board Member - District Scott,Fauquier County,1000337,va
wv87cand2304780,Eric Jon Maybach,va,Nonpartisan,,20231107,Fauquier County Commissioner of Revenue,Fauquier County,1000337,va
wv87cand2304781,Tanya Remson Wilcox,va,Nonpartisan,,20231107,Fauquier County Treasurer,Fauquier County,1000337,va
wv87cand2304782,Danielle M. Dean,va,Nonpartisan,,20231107,Fauquier County School Board Member - District Marshall,Fauquier County,1000337,va
wv87cand2304783,"R. E. ""Duke"" Bland",va,Nonpartisan,,20231107,Fauquier County School Board Member - District Marshall,Fauquier County,1000337,va
wv87cand2304784,Gail H. Barb,va,Nonpartisan,,20231107,Fauquier County Clerk of the Circuit Court,Fauquier County,1000337,va
wv87cand2304785,Stephanie E. Litter-Reber,va,Nonpartisan,,20231107,Fauquier County School Board Member - District Lee,Fauquier County,1000337,va
wv87cand2304786,"Steven Lee Lewis, Jr.",va,Nonpartisan,,20231107,Fauquier County School Board Member - District Lee,Fauquier County,1000337,va
wv87cand2304787,Geary M. Higgins,va,Republican,,20231107,VA State Delegate - District 30,Virginia State House district 30,1000337,va
